wavelength	AM1.5G	GaInAs	AZO	reflected	transmitted
6.35E-07	1445800000	0.681079705584217	0.028361914731823975	0.2905577844029877	5.952809712651979E-07
6.36E-07	1412800000	0.683841354504168	0.028449648193970806	0.287708391093668	6.062081931713941E-07
6.37E-07	1461000000	0.6866732594597834	0.02853953150864661	0.2847865916735905	6.173579794088776E-07
6.38E-07	1470700000	0.6895742179053124	0.028631491217649793	0.2817936516271499	6.392498879785426E-07
6.39E-07	1464600000	0.6925430020212432	0.028725452893953216	0.2787308940358873	6.510489163324465E-07
6.4E-07	1434000000	0.6991756290965087	0.030248766280398073	0.2705749381097895	6.665133038413699E-07
6.41E-07	1434800000	0.7023649158779723	0.030353484923216625	0.267280920277314	6.789214970151286E-07
6.42E-07	1437600000	0.7056160431145189	0.030459935704558874	0.2639233296078747	6.915730476790438E-07
6.43E-07	1452500000	0.708927528242603	0.03056803347612926	0.2605037339912268	7.042900410129224E-07
6.44E-07	1446200000	0.7122978268966823	0.03067769148287808	0.2570237641866087	7.174338308277468E-07
6.45E-07	1456700000	0.7182661466932384	0.030762327255521707	0.2509704696761707	1.0563750692573132E-06
6.46E-07	1415000000	0.7261983922486551	0.03242845327199863	0.2413720723485344	1.0821308118598808E-06
6.47E-07	1408600000	0.7298055808851298	0.03254798839736513	0.23764532891605578	1.1018014494602034E-06
6.48E-07	1395200000	0.7334613827222645	0.032668584864869996	0.2338689105877977	1.1218250678109919E-06
6.49E-07	1351900000	0.7371638545274165	0.032790142143998426	0.23004486112426104	1.1422043240737963E-06
6.5E-07	1359400000	0.7409109966760217	0.032912558351647726	0.22617528203063303	1.16294169749411E-06
6.51E-07	1444700000	0.7447007534830078	0.03303573027072137	0.22226233220679048	1.1840394805509927E-06
6.52E-07	1387100000	0.753199991965092	0.034795138289254963	0.2120036371045474	1.2326411054816676E-06
6.53E-07	1431100000	0.7571177619689813	0.03492549839726561	0.20795548463452276	1.2549992303840822E-06
6.54E-07	1415300000	0.7610682725459379	0.03505613870501397	0.2038743110223346	1.277726713464086E-06
6.55E-07	1349900000	0.7674447409443073	0.035143042008875185	0.19741036668125644	1.850365561033178E-06
6.56E-07	1185100000	0.7714384049296985	0.03527230121657003	0.19328741118340761	1.882670323842031E-06
6.57E-07	1239300000	0.7754564905622187	0.03540146528110506	0.18914012868954325	1.9154671330498998E-06
6.58E-07	1385500000	0.7843124031740686	0.03727604087721545	0.1784095639495963	1.991999119696685E-06
6.59E-07	1390500000	0.7883914451204095	0.03740935845269696	0.1741971699113322	2.0265155614002472E-06
6.6E-07	1399200000	0.7924832025229651	0.037542003792985425	0.16997273216203757	2.061522011995243E-06
6.61E-07	1393300000	0.796584954927392	0.037673849255601244	0.16573909880050428	2.0970165023835636E-06
6.62E-07	1381900000	0.8006939435560987	0.03780476628322545	0.16149915716403068	2.132996645221597E-06
6.63E-07	1384400000	0.8048073725110401	0.03793462544337418	0.1572558325859608	2.1694596249344724E-06
6.64E-07	1396700000	0.8136764726629797	0.03988160393097989	0.1464397040367568	2.219369283556793E-06
6.65E-07	1421400000	0.8177770300796079	0.04001181824109458	0.14220885942995498	2.292249342456435E-06
6.66E-07	1420300000	0.8239424633847123	0.0400710945762138	0.13598312922936187	3.312809711937385E-06
6.67E-07	1410200000	0.827995568380668	0.040195899542009146	0.13180516569320644	3.36638411644581E-06
6.68E-07	1415000000	0.8320334606395667	0.04031869709113174	0.12764442172207954	3.4205472219664385E-06
6.69E-07	1439400000	0.8360531549018403	0.040439348035133764	0.12350402177357081	3.4752894552496587E-06
6.7E-07	1419600000	0.8445339719659163	0.04245425481015102	0.1130082237848592	3.549439073435666E-06
6.71E-07	1416900000	0.8484575903648124	0.04257062686581377	0.10896812189391218	3.6608754616850237E-06
6.72E-07	1397200000	0.8523490127934163	0.04268409513340523	0.10496317394298338	3.718130195018927E-06
6.73E-07	1409400000	0.8562050936138065	0.04279451677012386	0.10099661371454999	3.7759015196207166E-06
6.74E-07	1407400000	0.8600227268627386	0.04290174887609944	0.09707169008579569	3.834175366286027E-06
6.75E-07	1395800000	0.8637987997627539	0.04300564966445922	0.09319165763581451	3.892936972461141E-06
6.76E-07	1412000000	0.8729504234807528	0.044959846248444686	0.08208409576779396	5.634503008507481E-06
6.77E-07	1399100000	0.876519535922106	0.045052658065692926	0.07842209028827356	5.715723927691349E-06
6.78E-07	1406600000	0.8800330111084862	0.04514133744377113	0.07481976601845773	5.8854292849246435E-06
6.79E-07	1394700000	0.8834879041477973	0.045225748598456315	0.07128037838052599	5.968873220195584E-06
6.8E-07	1396900000	0.8868811055758181	0.04530575727319173	0.06780708438037042	6.0527706196595635E-06
6.81E-07	1391500000	0.8902095892813753	0.0453812325829738	0.06440303945949602	6.138676154883875E-06
6.82E-07	1398100000	0.8964128029991565	0.04743813949042746	0.05614281359832929	6.243912086800131E-06
6.83E-07	1383000000	0.899480866710655	0.04749888361044696	0.05301392131150166	6.328367396388059E-06
6.84E-07	1373900000	0.902471147091747	0.04755436962146313	0.04996797432251723	6.508964272683542E-06
6.85E-07	1374800000	0.9053810795151621	0.04760449918501246	0.04700782605460086	6.595245224537013E-06
6.86E-07	1343800000	0.9082079543556311	0.04764917470476104	0.044136189180383215	6.681759224796796E-06
6.87E-07	968240000	0.9109492188865891	0.04768830843023667	0.0413557042089258	6.7684742483169015E-06
6.88E-07	1120600000	0.9167156596917511	0.04959588643861221	0.03367872755572326	9.726313913465027E-06
6.89E-07	1127800000	0.9190980462300018	0.0496128306918236	0.03127928034252706	9.84273564756076E-06
6.9E-07	1182100000	0.9213842927765475	0.04962367289346713	0.028981928588218648	1.0105741766808491E-05
6.91E-07	1233300000	0.923572736869622	0.049628386232402594	0.02678865312158621	1.0223776389043979E-05
6.92E-07	1268900000	0.9256614090762258	0.04962694662685561	0.02470129994046955	1.034435644914838E-05
6.93E-07	1260900000	0.9276487050129631	0.04961933556407937	0.02272149728681403	1.0462136143441551E-05
6.94E-07	1246400000	0.930098942768045	0.05157851678617891	0.018311954297418963	1.0586148357142767E-05
6.95E-07	1271400000	0.9317097171205503	0.05154754834937563	0.016732032946729012	1.0701583345011046E-05
6.96E-07	1268400000	0.9332133698575262	0.05151019227846994	0.015265464299830828	1.0973564173064058E-05
6.97E-07	1340300000	0.9346093707308116	0.05146649356942889	0.013913045762378139	1.1089937381395402E-05
6.98E-07	1319200000	0.9358968628553557	0.05141650150148625	0.012675429762072867	1.1205881085301024E-05
6.99E-07	1291800000	0.9379302173788652	0.05119838144438963	0.01085541579532735	1.598538141786371E-05
7E-07	1282300000	0.9380994356723958	0.05307673483070411	0.008807705226915452	1.6124269984638463E-05
7.01E-07	1265900000	0.9388605114472058	0.052993579960609924	0.008129630228737745	1.6278363446621884E-05
7.02E-07	1267400000	0.93951244749759	0.05290447438776638	0.007566415997318056	1.666211732552328E-05
7.03E-07	1274700000	0.9400560479672766	0.05280953332627291	0.007117606531123666	1.681217532688938E-05
7.04E-07	1307800000	0.9404915122996753	0.05270888109919914	0.006782645441193013	1.6961159932441228E-05
7.05E-07	1321400000	0.9408194114238062	0.05260264228026088	0.00656083726226272	1.7109033670195577E-05
7.06E-07	1314400000	0.9388365965491172	0.054387495030475214	0.0067586930710733725	1.7215349334005635E-05
7.07E-07	1309000000	0.9387878226067541	0.05425652368603447	0.006938296174047222	1.7357533164135827E-05
7.08E-07	1304800000	0.9386352779808889	0.05412034303773606	0.007226629411173634	1.7749570201533145E-05
7.09E-07	1309500000	0.9383806854449365	0.05397907848975943	0.00762234479486466	1.7891270439533762E-05
7.1E-07	1317500000	0.9380249831576815	0.053832885074904066	0.008124100101112548	1.803166630191114E-05
7.11E-07	1315500000	0.9380644022079115	0.05349798352978727	0.008412053749827068	2.5560512474096717E-05
7.12E-07	1307100000	0.934023559357559	0.05518714823666572	0.01076364619015994	2.564621561535515E-05
7.13E-07	1291800000	0.9332124872411546	0.05501425788734031	0.01174743445392812	2.5820417576905918E-05
7.14E-07	1302900000	0.9323089537586765	0.054837267347447524	0.01282741856915413	2.636032472188002E-05
7.15E-07	1258700000	0.9313153859912023	0.05465629646821719	0.014001784780632489	2.653275994780081E-05
7.16E-07	1271600000	0.9302329892727198	0.054471473271909786	0.015268834409905141	2.670304546531888E-05
7.17E-07	1107100000	0.9290634344203271	0.05428291813303023	0.016626776282792972	2.687116384960466E-05
7.18E-07	1029600000	0.9232627570483005	0.05587382417710847	0.020836514139544193	2.6904635046979133E-05
7.19E-07	923180000	0.9218030218307111	0.055664274771192505	0.022505639571166663	2.706382692987153E-05
7.2E-07	985500000	0.9202643213656331	0.05545146161815545	0.024256616279008034	2.7600737203387392E-05
7.21E-07	1086100000	0.9186494235722792	0.055235514205424954	0.026087304456640058	2.775776565581023E-05
7.22E-07	1240700000	0.9169598517443199	0.05501654120728702	0.027995694454268912	2.7912594124011022E-05
7.23E-07	1144400000	0.9154847050511553	0.054637797234975326	0.02983820360687141	3.929410699786704E-05
7.24E-07	1055500000	0.9083123265135554	0.056139735351571594	0.035508682695809694	3.9255439063311536E-05
7.25E-07	1038000000	0.9063035683927518	0.05590194059487647	0.037754510001133154	3.998101123848625E-05
7.26E-07	1081300000	0.9042320070616245	0.05566157574048141	0.04006625421033021	4.0162987563815934E-05
7.27E-07	1085000000	0.9020993584612916	0.05541872099391257	0.04244157873316382	4.0341811631994224E-05
7.28E-07	1040000000	0.8999079450297232	0.055173481892182706	0.044878055557624696	4.051752046936683E-05
7.29E-07	1046600000	0.8976601516337245	0.05492596822681613	0.04737318998232666	4.0690157132690016E-05
7.3E-07	1128500000	0.8893009150764933	0.056359610015827746	0.05429888117395663	4.0593733722160214E-05
7.31E-07	1070300000	0.8868834844739691	0.056095880186037096	0.05697933669194688	4.1298648046990877E-05
7.32E-07	1153400000	0.8844215166852731	0.05583044789963143	0.05970657551145008	4.145990364537296E-05
7.33E-07	1196200000	0.8819170370981669	0.055563431313873306	0.06247791317229601	4.16184156638011E-05
7.34E-07	1235700000	0.879372824279571	0.05529496324332414	0.06529042752734589	4.178494975903482E-05
7.35E-07	1217800000	0.8767912848053356	0.055025195125445014	0.06814158182366344	4.193824555587061E-05
7.36E-07	1205900000	0.8675216579712608	0.05624244435549565	0.07617776314854639	5.813452469705769E-05
7.37E-07	1203900000	0.8648198431352362	0.055958688356868694	0.07916239454297583	5.907396491925533E-05
7.38E-07	1226900000	0.8620955916008248	0.055674140539503196	0.08217102162905006	5.9246230621895545E-05
7.39E-07	1190500000	0.8593513509583491	0.055388977024296196	0.08520024112519926	5.943089215553706E-05
7.4E-07	1219500000	0.856589716741166	0.055103371096941856	0.08824731444561264	5.959771627941087E-05
7.41E-07	1214800000	0.8538137461902283	0.05481752704180518	0.09130896469545294	5.9762072513552496E-05
7.42E-07	1215300000	0.8441461927404852	0.0561263341789353	0.09966726230428936	6.0210776290011366E-05
7.43E-07	1240500000	0.8413417700093792	0.05583146551760102	0.10276637972366544	6.0384749354307165E-05
7.44E-07	1250300000	0.8385344786808816	0.05553717764220344	0.10586780207330772	6.0541603607087715E-05
7.45E-07	1249700000	0.8357269614419476	0.05524368317132699	0.10896865846452335	6.069692220205557E-05
7.46E-07	1247000000	0.8329216361912875	0.054951176310085614	0.1120663366136542	6.085088497271977E-05
7.47E-07	1247700000	0.8301208340472401	0.0546598693075333	0.11515827741896738	6.101922625912918E-05
7.48E-07	1240100000	0.82062549027696	0.05594425991212569	0.12336879736702852	6.145244388580708E-05
7.49E-07	1235700000	0.817693031265402	0.05547380823737568	0.1267480215630148	8.51389342073779E-05
7.5E-07	1234100000	0.8149801745459755	0.05517815144803567	0.12975635980043368	8.531420555503864E-05
7.51E-07	1228600000	0.8122866876488787	0.054884962353493	0.1327428386114015	8.55113862267244E-05
7.52E-07	1233000000	0.809614200985956	0.05459435849452193	0.135705753454301	8.568706522102791E-05
7.53E-07	1226600000	0.8069629341485292	0.05430654834356595	0.13864356917150494	8.694833639983184E-05
7.54E-07	1242000000	0.7977408396290971	0.05558611482804163	0.14658663256219306	8.64129806681503E-05
7.55E-07	1238300000	0.7951690213003545	0.05529835547052907	0.14944600879388276	8.661443523371045E-05
7.56E-07	1223200000	0.7926232809278203	0.05501397841001123	0.1522759457431374	8.679491903112558E-05
7.57E-07	1222100000	0.7901035959794243	0.05473311963551609	0.15507630788189836	8.69765031612553E-05
7.58E-07	1229500000	0.787609663788637	0.05445589434003359	0.15784726050270148	8.718136862794654E-05
7.59E-07	1194500000	0.7851413062196186	0.054182369869185586	0.16058786844884326	8.845546235261583E-05
7.6E-07	266040000	0.7763597595609903	0.05548306101117901	0.16806925447002596	8.792495780482571E-05
7.61E-07	153960000	0.773986818742176	0.05521246295505958	0.17071260345707476	8.811484568970028E-05
7.62E-07	687660000	0.771639352554421	0.05494591376152619	0.17332640524838897	8.832843566383804E-05
7.63E-07	379520000	0.7703295597126943	0.05450859225473	0.17504027171011435	0.00012157632246118323
7.64E-07	538780000	0.768122715057196	0.05425506763438037	0.1774989075586023	0.00012330974982144023
7.65E-07	686010000	0.7659369901942944	0.0540059095191662	0.1799335223920601	0.00012357789447926319
7.66E-07	814610000	0.7577740981549286	0.05533606832306459	0.18676698981475665	0.00012284370725020925
7.67E-07	974170000	0.7556733190704612	0.055092227735089476	0.1891113675333619	0.00012308566108749688
7.68E-07	1113800000	0.7535881764884883	0.054852764119843016	0.19143573119427823	0.00012332819739038442
7.69E-07	1127800000	0.7515144937607399	0.054617613776049775	0.19374278629027045	0.00012510617293995843
7.7E-07	1160800000	0.7494555192682966	0.05438665232350743	0.19603247637177573	0.0001253520364202882
7.71E-07	1168600000	0.7474071714969063	0.054159804972836456	0.1983074259323901	0.0001255975978672242
7.72E-07	1177800000	0.7397210420047824	0.05553426086871765	0.20461977632707828	0.00012492079942168672
7.73E-07	1177100000	0.7377407904091173	0.05531290432154832	0.2068211360800178	0.00012516918931661998
7.74E-07	1177100000	0.7357668409136265	0.055095451673741684	0.2090122909080911	0.0001254165045407338
7.75E-07	1177100000	0.7337954036955816	0.05488177844912392	0.2111956130381953	0.00012720481709926416
7.76E-07	1179800000	0.7318303029996757	0.054671781449170335	0.21337046333590762	0.00012745221524633154
7.77E-07	1172700000	0.7319446512662563	0.054389898264352934	0.21349131550516087	0.00017413496422993374
7.78E-07	1171300000	0.7248020055568059	0.05581817280607154	0.21920665732897449	0.00017316430814827156
7.79E-07	1176500000	0.7228526774677708	0.05562349805562497	0.2213503550685237	0.00017346940808050774
7.8E-07	1163600000	0.7208906845478862	0.05543181593916863	0.22350171243572353	0.00017578707722167348
7.81E-07	1160700000	0.7189220807144653	0.05524294287448306	0.22565893730634526	0.00017603910470637436
7.82E-07	1166200000	0.7169443580336646	0.055056712169584514	0.22782260043743444	0.00017632935931639315
7.83E-07	1161400000	0.7149575739690595	0.05487308849418868	0.22999276879900377	0.00017656873774807123
7.84E-07	1153600000	0.7081107381126438	0.0563545408770718	0.23535912238396192	0.00017559862632256245
7.85E-07	1158600000	0.706159645473007	0.056174739464373014	0.23748767362191345	0.00017794144070653684
7.86E-07	1159200000	0.704205591990851	0.055997336733300346	0.23961889753028248	0.00017817374556619442
7.87E-07	1145000000	0.7022475585323731	0.055822198999633595	0.2417518419748372	0.0001784004931561391
7.88E-07	1130500000	0.7002879746325195	0.055649223165999157	0.24388413502726872	0.00017866717421256273
7.89E-07	1125700000	0.698327367978927	0.055478413775216846	0.24601533430485942	0.00017888394099689243
7.9E-07	1091000000	0.6919089651113499	0.05701311046525289	0.2508979114744109	0.00018001294898639623
7.91E-07	1105800000	0.69044201380224	0.056856630901415385	0.25245848926610726	0.00024286603023740476
7.92E-07	1095300000	0.688377841741796	0.056692256023312446	0.25468689743669326	0.00024300479819834562
7.93E-07	1087500000	0.6863246741913304	0.0565295050737037	0.25690268077441486	0.00024313996055100296
7.94E-07	1097200000	0.6842877247608902	0.05636837925213322	0.2591005613447128	0.00024333464226379155
7.95E-07	1093200000	0.6822653203650128	0.05620889483035349	0.2612795286018229	0.00024625620281099015
7.96E-07	1074200000	0.6761969366851738	0.057807880166215526	0.26575026722446354	0.0002449159241471453
7.97E-07	1091300000	0.6742883083351946	0.05765256704658919	0.267813993176028	0.0002451314421881934
7.98E-07	1112100000	0.672409177072169	0.05749915483805092	0.26984637921692534	0.0002452888728546551
7.99E-07	1090500000	0.6705661001483062	0.05734768927824828	0.27184069653611503	0.00024551403733050827
8E-07	1072500000	0.6687578562421035	0.05719818946472102	0.2737954875102484	0.00024846678292705584
8.01E-07	1084300000	0.6669940001812544	0.057050802730575376	0.2757065493919713	0.00024864769619886213
8.02E-07	1085600000	0.6616464382265691	0.058717152766003346	0.2793888655285805	0.00024754347884716637
8.03E-07	1065700000	0.6600395697024493	0.05857560706591312	0.28113705783035076	0.0002477654012868842
8.04E-07	1078200000	0.6584850493302071	0.05843641307961944	0.2828305367602124	0.00024800082996096775
8.05E-07	1054500000	0.6569851818891916	0.058299613782251306	0.28446410998035776	0.00025109434819935714
8.06E-07	1097400000	0.6555441681196391	0.05816532031530156	0.28603914744687453	0.000251364118184669
8.07E-07	1085900000	0.6517767979264242	0.05801956402364071	0.289870216093609	0.00033342195632600935
8.08E-07	1082100000	0.6473468249405931	0.05976901577138686	0.29255197850386966	0.00033218078415032216
8.09E-07	1054800000	0.6461701148427715	0.05964112051364567	0.2938562501381171	0.000332514505465624
8.1E-07	1055900000	0.6450767443897012	0.05951613998106094	0.29507045895878303	0.00033665667045488135
8.11E-07	1053300000	0.6440705934731116	0.059394138993717226	0.2961981953551987	0.0003370721779724753
8.12E-07	1026800000	0.6431516853645708	0.05927516658125316	0.29723561942199567	0.0003375286321803672
8.13E-07	1008600000	0.6423208970543562	0.0591593023148668	0.2981816888886786	0.00033811174209831746
8.14E-07	903560000	0.6389007881133443	0.06099745759600171	0.2997645145096948	0.0003372397809590894
8.15E-07	895230000	0.6383074189551228	0.06089059544501257	0.30046043233059083	0.00034155326927384045
8.16E-07	832160000	0.6378033687252964	0.060786973418654223	0.3010673537297214	0.0003423041263280043
8.17E-07	851830000	0.6373872681631894	0.060686507874388645	0.3015832090749807	0.00034301488744136534
8.18E-07	822590000	0.6370573090679742	0.060589266500720204	0.30200956803550216	0.0003438563958034613
8.19E-07	905190000	0.6368137102042435	0.060495173756106115	0.30234645804237203	0.000344657997278282
8.2E-07	861880000	0.634400881920544	0.06244161329952071	0.30280949358576287	0.00034801119417228585
8.21E-07	997640000	0.6343802332500428	0.062356919680876526	0.3029138198500732	0.000349027219007325
8.22E-07	951570000	0.6344405319837854	0.06227529290986987	0.3029341732408875	0.00035000186545728826
8.23E-07	672710000	0.6340789328942085	0.062150483336398665	0.3033105737967404	0.00046000997265236863
8.24E-07	935060000	0.6345865395131077	0.06207404477145818	0.30287795567584186	0.0004614600395921442
8.25E-07	969350000	0.6351706375984412	0.06200069096976346	0.3023607397680578	0.0004679316637377147
8.26E-07	933810000	0.6340297936415661	0.06405543820959127	0.30144646140673675	0.00046830674210593956
8.27E-07	984650000	0.6348136604022719	0.06399096256947016	0.3007253871299767	0.00046998989828111337
8.28E-07	849790000	0.6356595084742133	0.06392930458081908	0.29993934396507405	0.0004718429798936645
8.29E-07	929300000	0.6365674663545228	0.06387029356640814	0.29908860761028633	0.0004736324687827443
8.3E-07	916010000	0.6375253157545177	0.06381387551962221	0.29818030176037724	0.00048050696548291693
8.31E-07	923920000	0.6385328848584838	0.06376000074156024	0.2972245882436166	0.0004825261563391558
8.32E-07	894260000	0.6381265388507782	0.06592015953473253	0.29546993811758204	0.0004833634969073464
8.33E-07	956500000	0.6392573234334038	0.06587364820995005	0.29438353666592826	0.00048549169071778104
8.34E-07	934120000	0.6404208135252506	0.06582922703397351	0.2932624253076863	0.0004875341330895567
8.35E-07	1003200000	0.6416026288205211	0.06578684911187657	0.2921157872756527	0.000494734791949606
8.36E-07	972340000	0.6428041342045218	0.06574646865267385	0.29095242699506396	0.000496970147740364
8.37E-07	1009200000	0.6440199331331422	0.06570792204226648	0.28977304081615735	0.0004991040084338609
8.38E-07	999010000	0.6440661466156398	0.06796729017742403	0.2874661005499814	0.0005004626569548621
8.39E-07	1001300000	0.650777746336202	0.06787109945657223	0.2806959552000741	0.0006551990071518808
8.4E-07	1015700000	0.6522664228999786	0.06783695467918822	0.2792315153938015	0.0006651070270317035
8.41E-07	1010100000	0.6537303342514812	0.06780412599350666	0.27779749954439314	0.000668040210619015
8.42E-07	997030000	0.6551502110856472	0.0677726467626852	0.27640619987935533	0.0006709422723121612
8.43E-07	1005300000	0.6565161627866524	0.0677425521242455	0.27506731653183114	0.0006739685572709738
8.44E-07	986310000	0.6568959426909249	0.07008753771652407	0.2723337507083285	0.0006827688842225631
8.45E-07	1016500000	0.6581653343201862	0.07006129481265695	0.2710876199658453	0.0006857509013116245
8.46E-07	1018700000	0.6593666480146176	0.07003631379001178	0.2699085327017647	0.0006885054936058765
8.47E-07	991700000	0.6604898784998401	0.07001276034296099	0.26880600187549025	0.000691359281708709
8.48E-07	992170000	0.6615343258589618	0.0699905724170373	0.2677811304543141	0.0006939712696868388
8.49E-07	985960000	0.6624828125609417	0.0699699237569679	0.2668436924244695	0.0007035712576209417
8.5E-07	893720000	0.662616617145864	0.07241320472614365	0.2642647464914182	0.0007054316365742313
8.51E-07	974930000	0.6634164480799448	0.07239713727131485	0.2634785807632095	0.0007078338855308873
8.52E-07	969270000	0.6641205290380255	0.0723829805987794	0.2627861763018335	0.0007103140613615929
8.53E-07	964860000	0.6647285734085652	0.07237075040517457	0.2621881531205495	0.0007125230657107828
8.54E-07	851120000	0.6652273013034569	0.07236076287093016	0.2616899508725964	0.0007219849530166253
8.55E-07	913000000	0.6656385552098318	0.07235293043469747	0.26128450427456623	0.0007240100809043175
8.56E-07	973170000	0.6717339500586414	0.07473524551484574	0.2525987517154666	0.0009320527110462235
8.57E-07	991660000	0.6716404411710407	0.0747320369264286	0.2526935567629676	0.0009339651395631412
8.58E-07	991960000	0.6714219881157135	0.07473242533965492	0.25291011637396527	0.0009354701706663363
8.59E-07	991710000	0.6710725421769501	0.07473682296865468	0.2532442867009267	0.0009463481534686457
8.6E-07	988160000	0.6706202166560278	0.07474515668945979	0.2536871040104552	0.0009475226440570447
8.61E-07	986790000	0.6700614884668564	0.07475779094429848	0.2542319531202255	0.0009487674686197236
8.62E-07	994490000	0.6689731009533915	0.0774325823197884	0.2526452995746715	0.000949017152148574
8.63E-07	1000500000	0.6682298038289616	0.07745842352948372	0.2533524320308462	0.0009593406107085458
8.64E-07	979160000	0.6674085844466592	0.07748932329475318	0.2541421479546398	0.000959944303947867
8.65E-07	963240000	0.6665110320864562	0.07752555570684103	0.25500275727584526	0.0009606549308574612
8.66E-07	849000000	0.6655379243684606	0.07756732349392097	0.2559337481367352	0.0009610040008830517
8.67E-07	915460000	0.6645012070649253	0.0776147365700081	0.25692281512709414	0.0009612412379722033
8.68E-07	959200000	0.6631994113469254	0.08044923224004846	0.2553806635519971	0.0009706928610291284
8.69E-07	949560000	0.662095496038032	0.08051453155445336	0.2564191823747308	0.0009707900327838478
8.7E-07	967550000	0.6609600072786713	0.0805860059752588	0.2574829332091268	0.0009710535369430343
8.71E-07	953870000	0.6597929457107882	0.08066387072444116	0.2585721732327294	0.0009710103320413168
8.72E-07	966860000	0.6586023618195278	0.0807480881033939	0.25966901830886063	0.0009805317682177771
8.73E-07	957210000	0.6574082951049673	0.08083858556945603	0.26077272250114936	0.0009803968244272725
8.74E-07	940420000	0.6526808228825279	0.08375153496091385	0.2623482429611421	0.0012193991954160721
8.75E-07	926870000	0.6510486125814157	0.08388406180115743	0.2638493150803088	0.0012180105371180333
8.76E-07	952770000	0.6494614515287054	0.08402367827714773	0.2652979081212872	0.0012169620728596303
8.77E-07	956150000	0.6479076694557808	0.08417075551165062	0.26669429367471215	0.0012272813578563073
8.78E-07	952370000	0.6464276622370766	0.0843243744382308	0.26802161899848087	0.001226344326211663
8.79E-07	936560000	0.6450088979942359	0.08448491755755559	0.2692809991733173	0.0012251852748912104
8.8E-07	939570000	0.643917151211441	0.08769894762569212	0.2671589955013506	0.0012249056615163247
8.81E-07	908610000	0.6427008791586688	0.0878839534364482	0.2681911142197465	0.0012240531851365106
8.82E-07	932450000	0.6415721724497984	0.08807469321574056	0.26911790305444233	0.0012352312800187294
8.83E-07	929270000	0.6405441051903803	0.08827133692828329	0.26994990164367033	0.0012346562376660073
8.84E-07	933050000	0.6396198476681274	0.0884732701952909	0.27067263801007835	0.0012342441265034197
8.85E-07	944230000	0.63880946834973	0.08867977763193614	0.27127643948866326	0.0012343145296706156
8.86E-07	907520000	0.6386438243886939	0.09213111230252509	0.2679781615233989	0.001246901785382065
8.87E-07	910620000	0.6381110486309969	0.09235911696855481	0.2682823883406456	0.0012474460598027163
8.88E-07	922280000	0.6376984833170797	0.09259111531389869	0.26846251120570974	0.0012478901633119314
8.89E-07	934550000	0.6374170380409578	0.0928259146062019	0.26850818637592105	0.001248860976919181
8.9E-07	923930000	0.6372638587125791	0.09306375481266506	0.26842263603228667	0.0012497504424692101
8.91E-07	925840000	0.6372419872511469	0.09330327386440453	0.2681919253430562	0.00126281354139242
8.92E-07	908810000	0.6381496994821158	0.09695558288703482	0.26362895998692	0.001265757643929318
8.93E-07	873270000	0.6290255955867331	0.09778401782889709	0.27166129990553795	0.0015290866788319076
8.94E-07	851300000	0.6295481386267521	0.09806869491278625	0.2708519210985296	0.0015312453619320083
8.95E-07	813570000	0.6302345533637088	0.09835142436931482	0.2698657292020554	0.0015482930649208103
8.96E-07	762530000	0.6310960918254851	0.09863305606979911	0.2687196025518899	0.0015512495528260345
8.97E-07	665660000	0.6321276247121677	0.09891178659437133	0.26740561333192087	0.0015549753615402707
8.98E-07	717800000	0.6343747044712873	0.10282005388906681	0.2612439464553312	0.0015612951843146882
8.99E-07	548710000	0.6357744823474868	0.10310328609147558	0.25955634226990026	0.0015658892911374605
9E-07	742600000	0.6373345448924158	0.10338135559584058	0.25769926661431664	0.0015848328974270903
9.01E-07	599330000	0.6390645037536865	0.10365376447893047	0.2556914715162138	0.0015902602511692497
9.02E-07	667910000	0.6409587953427366	0.10392006014044688	0.2535254434949788	0.0015957010218378813
9.03E-07	688890000	0.6430117872514279	0.1041788656853122	0.2512074346274805	0.0016019124357793393
9.04E-07	844570000	0.6452181374690755	0.10442953588991905	0.24872965476692335	0.0016226718740820101
9.05E-07	817090000	0.6475839629754624	0.10467193574398036	0.24611438451664858	0.0016297167639087184
9.06E-07	775580000	0.6501048542461335	0.1049053616384991	0.24335302627935249	0.0016367578360148613
9.07E-07	638540000	0.6527708311500868	0.1051286474250405	0.2404559625874681	0.001644558837404531
9.08E-07	652170000	0.6555771700523059	0.1053409085822926	0.23741477651011614	0.0016671448552853596
9.09E-07	704310000	0.6585273822615187	0.10554241446435272	0.23425445313654022	0.0016757501375884002
9.1E-07	624670000	0.6616176351859917	0.10573221391093293	0.23096583286427286	0.001684318038802571
9.11E-07	668080000	0.6648338219130813	0.1059094265757026	0.2275631295549774	0.0016936219562387344
9.12E-07	688930000	0.6642376023378931	0.10706056354505589	0.22667663500197646	0.0020251991150745377
9.13E-07	628340000	0.6682053388485628	0.10720167688120943	0.22253663618713218	0.002056348083095574
9.14E-07	626490000	0.6723160996530041	0.1073265271243509	0.2182879158285805	0.002069457394064448
9.15E-07	678360000	0.6765369552443947	0.1074337402742759	0.21394587311522056	0.0020834313661088955
9.16E-07	576460000	0.6808746073342726	0.10752260721516657	0.20950548722220413	0.0020972982283567606
9.17E-07	730170000	0.6852917836006738	0.10759198142332548	0.2049856696860129	0.002130565289988038
9.18E-07	592710000	0.6898216353848102	0.10764287976118786	0.20039026047709316	0.0021452243769087462
9.19E-07	738770000	0.6944255924467791	0.10767443785176406	0.19573930076856824	0.002160668932888495
